0.472367,0.482743,0.493222,0.503804,0.514488,0.525276,0.536168,0.547164,0.558264,0.569468,0.580777,0.592192,0.603712,0.615337,0.627068,0.638906,0.65085,0.662905,0.67505,0.687357,0.699617,0.712373,0.724402,0.738069,0.749533,0.763837,0.77606,0.788921,0.803282,0.815797,0.828895,0.843576,0.856999,0.869845,0.884361,0.899206,0.912654,0.926128,0.941148,0.956512,0.970672,0.984379,0.999267,1.01525,1.03081,1.04524,1.05956,1.07504,1.0916,1.10804,1.12347,1.13824,1.15351,1.17002,1.18743,1.20469,1.22105,1.23659,1.25214,1.26859,1.28625
0.464559,0.475009,0.485561,0.496215,0.506972,0.517831,0.528794,0.53986,0.551029,0.562303,0.57368,0.585163,0.59675,0.608442,0.620239,0.632142,0.644152,0.656265,0.668495,0.6808,0.693307,0.70567,0.718721,0.73073,0.744764,0.756324,0.770592,0.783469,0.79602,0.810579,0.823766,0.836551,0.851204,0.865415,0.878344,0.892407,0.907642,0.921862,0.935255,0.949803,0.965482,0.980484,0.994414,1.0088,1.02458,1.04077,1.05601,1.07044,1.08539,1.10164,1.11855,1.13486,1.15017,1.16523,1.18114,1.19828,1.21599,1.23326,1.24955,1.26524,1.28121
0.456881,0.467405,0.478031,0.488759,0.499589,0.51052,0.521555,0.532692,0.543932,0.555276,0.566723,0.578275,0.58993,0.60169,0.613555,0.625525,0.6376,0.649782,0.662065,0.674472,0.686929,0.699653,0.712091,0.725471,0.737447,0.751806,0.76358,0.777666,0.791239,0.803648,0.818133,0.832071,0.844803,0.859148,0.874016,0.887399,0.90103,0.916253,0.931269,0.945003,0.959088,0.974646,0.990376,1.00494,1.01911,1.0344,1.05079,1.06687,1.08186,1.09657,1.11228,1.12917,1.1462,1.16235,1.17767,1.19316,1.20974,1.22741,1.24532,1.26255,1.27883
0.449329,0.459929,0.47063,0.481433,0.492337,0.503342,0.514449,0.525659,0.536971,0.548386,0.559905,0.571526,0.583251,0.59508,0.607013,0.619051,0.631194,0.643441,0.655796,0.668247,0.680837,0.693435,0.706397,0.718881,0.732616,0.744569,0.759172,0.771304,0.785095,0.799314,0.81182,0.826012,0.840622,0.853627,0.867537,0.882766,0.896867,0.910308,0.925192,0.940776,0.955195,0.969086,0.984216,1.00032,1.01571,1.0301,1.04491,1.06106,1.07772,1.09354,1.10847,1.12372,1.14019,1.15752,1.17452,1.19053,1.20601,1.22205,1.23929,1.25739,1.2754
0.441902,0.452579,0.463357,0.474235,0.485214,0.496294,0.507475,0.518759,0.530144,0.541631,0.553221,0.564914,0.57671,0.588609,0.600612,0.612719,0.62493,0.637246,0.649665,0.662195,0.67481,0.687592,0.700315,0.713541,0.726042,0.740144,0.752115,0.76685,0.779482,0.792929,0.807647,0.820513,0.834309,0.849368,0.862941,0.876484,0.891712,0.906594,0.92022,0.934636,0.950405,0.965635,0.979744,0.994394,1.01044,1.02657,1.04158,1.05619,1.07185,1.08864,1.10526,1.12084,1.13597,1.1519,1.16905,1.18662,1.20351,1.21946,1.23526,1.25191,1.26974
0.434598,0.445353,0.456208,0.467162,0.478218,0.489373,0.50063,0.511988,0.523447,0.535008,0.546671,0.558437,0.570304,0.582275,0.594349,0.606526,0.618806,0.631191,0.64368,0.656271,0.668978,0.681754,0.694739,0.707566,0.721086,0.733578,0.748039,0.760104,0.774835,0.788081,0.801221,0.816217,0.829667,0.843112,0.858314,0.872625,0.886048,0.900975,0.916476,0.930648,0.944717,0.960284,0.976185,0.990897,1.00529,1.02094,1.03746,1.0533,1.06816,1.08336,1.09985,1.11697,1.13339,1.14887,1.16443,1.1811,1.19878,1.21643,1.23318,1.2492,1.26543
0.427415,0.438248,0.449181,0.460214,0.471346,0.482579,0.493912,0.505346,0.51688,0.528516,0.540253,0.552092,0.564032,0.576075,0.588221,0.600469,0.612821,0.625276,0.637834,0.650497,0.663259,0.676146,0.689075,0.702279,0.715185,0.72903,0.741501,0.756282,0.768549,0.78314,0.797053,0.810019,0.825037,0.839198,0.852481,0.867525,0.882562,0.896206,0.9107,0.926493,0.941425,0.955468,0.970601,0.986828,1.00234,1.01687,1.03203,1.04852,1.06509,1.08058,1.09564,1.11163,1.12879,1.14596,1.16216,1.17775,1.1939,1.21127,1.22931,1.24692,1.26359
0.42035,0.431264,0.442276,0.453387,0.464598,0.475908,0.487318,0.498829,0.51044,0.522151,0.533963,0.545877,0.557892,0.570008,0.582227,0.594548,0.606971,0.619497,0.632126,0.644858,0.657697,0.670628,0.683701,0.696771,0.710215,0.723173,0.737365,0.749825,0.764856,0.777455,0.791792,0.806348,0.819344,0.83416,0.849017,0.862423,0.877108,0.892677,0.906866,0.921009,0.936725,0.952399,0.966808,0.98152,0.997667,1.0139,1.02897,1.04385,1.05996,1.07692,1.09323,1.10858,1.12416,1.14097,1.15852,1.17557,1.19164,1.20754,1.22439,1.24235,1.26058
0.413403,0.424397,0.435489,0.44668,0.45797,0.469359,0.480848,0.492436,0.504124,0.515912,0.527801,0.53979,0.55188,0.564071,0.576364,0.588758,0.601254,0.613853,0.626554,0.639358,0.652264,0.665279,0.678376,0.691643,0.70484,0.718548,0.73153,0.746082,0.758567,0.773745,0.786809,0.800834,0.815919,0.82919,0.843663,0.85906,0.872888,0.887179,0.902967,0.917888,0.931953,0.947316,0.963495,0.978578,0.99312,1.00889,1.02554,1.04139,1.05636,1.072,1.08891,1.10594,1.12195,1.13745,1.15376,1.17125,1.18896,1.20581,1.22191,1.23831,1.25585
0.40657,0.417645,0.428819,0.440091,0.451461,0.46293,0.474498,0.486165,0.497931,0.509797,0.521763,0.533829,0.545995,0.558262,0.57063,0.583099,0.595669,0.608341,0.621115,0.633992,0.646971,0.66005,0.673245,0.686503,0.699975,0.713279,0.727279,0.740263,0.755165,0.767744,0.782945,0.796587,0.810316,0.825739,0.839512,0.853628,0.869306,0.883783,0.897821,0.9135,0.929145,0.943488,0.958425,0.97474,0.990599,1.00536,1.02068,1.03734,1.05393,1.06941,1.08476,1.1013,1.11868,1.13551,1.15137,1.16731,1.18441,1.20238,1.22004,1.23674,1.25305
0.39985,0.411008,0.422264,0.433618,0.445069,0.456619,0.468267,0.480013,0.491859,0.503804,0.515848,0.527991,0.540235,0.552578,0.565022,0.577567,0.590213,0.60296,0.615808,0.628758,0.641809,0.654965,0.668216,0.681594,0.695005,0.708699,0.722085,0.736405,0.74938,0.7646,0.77737,0.792465,0.806748,0.820282,0.835811,0.850239,0.864124,0.87979,0.894995,0.90906,0.924397,0.940559,0.955496,0.970159,0.98626,1.00275,1.01808,1.03315,1.04949,1.06655,1.08279,1.09822,1.11429,1.13161,1.14911,1.16567,1.18162,1.19823,1.21603,1.23425,1.25177
0.393241,0.404483,0.415822,0.427258,0.438792,0.450423,0.462152,0.47398,0.485905,0.49793,0.510053,0.522276,0.534597,0.547019,0.55954,0.572162,0.584883,0.597706,0.610629,0.623654,0.63678,0.650007,0.66334,0.676761,0.690327,0.703881,0.717816,0.731259,0.745921,0.758894,0.774367,0.787448,0.802328,0.817245,0.83076,0.846169,0.861291,0.87518,0.890593,0.906432,0.920849,0.93579,0.952139,0.967822,0.982531,0.998224,1.01502,1.03112,1.04629,1.06218,1.07931,1.0963,1.11222,1.12801,1.14495,1.16276,1.18012,1.19651,1.21283,1.23019,1.24854
0.386741,0.398068,0.409491,0.42101,0.432627,0.444341,0.456153,0.468062,0.480069,0.492174,0.504378,0.51668,0.529081,0.541581,0.554181,0.56688,0.579679,0.592578,0.605578,0.618678,0.631879,0.645182,0.658584,0.672096,0.685684,0.699447,0.713128,0.727328,0.740803,0.755816,0.768822,0.784455,0.797971,0.812571,0.828033,0.841752,0.856879,0.872598,0.886774,0.901818,0.918051,0.933084,0.947772,0.963974,0.98034,0.995459,1.01078,1.0275,1.0443,1.05996,1.07554,1.09239,1.10988,1.12654,1.14243,1.15891,1.17662,1.1946,1.21173,1.22816,1.24507
0.380349,0.391761,0.403269,0.414873,0.426574,0.438371,0.450266,0.462258,0.474347,0.486534,0.498819,0.511202,0.523683,0.536263,0.548942,0.56172,0.574597,0.587574,0.600651,0.613828,0.627105,0.640483,0.653963,0.66754,0.681233,0.694983,0.708954,0.722744,0.737234,0.75072,0.766078,0.779178,0.794857,0.808919,0.823236,0.839084,0.853228,0.868014,0.884123,0.898839,0.913562,0.929877,0.945638,0.960364,0.976204,0.992996,1.00879,1.02399,1.04036,1.05758,1.07397,1.08958,1.106,1.12358,1.141,1.15739,1.17362,1.19092,1.20914,1.22706,1.24401
0.374062,0.38556,0.397154,0.408844,0.42063,0.432512,0.44449,0.456566,0.468738,0.481008,0.493375,0.505839,0.518402,0.531063,0.543822,0.55668,0.569636,0.582692,0.595847,0.609102,0.622456,0.635911,0.649466,0.663124,0.676874,0.690752,0.704656,0.71885,0.732727,0.747533,0.76102,0.776692,0.789975,0.805579,0.820255,0.834368,0.850389,0.86513,0.879647,0.895873,0.911276,0.92588,0.941995,0.958404,0.973504,0.988966,1.00583,1.02237,1.0378,1.05377,1.07103,1.08816,1.10419,1.12027,1.1376,1.15552,1.17265,1.18901,1.20587,1.22393,1.2424
0.367879,0.379465,0.391145,0.402921,0.414793,0.42676,0.438824,0.450984,0.46324,0.475593,0.488044,0.500591,0.513236,0.525978,0.538818,0.551757,0.564794,0.577929,0.591164,0.604497,0.61793,0.631463,0.645095,0.658827,0.672664,0.686585,0.700654,0.714702,0.729138,0.743077,0.758219,0.771714,0.787642,0.801218,0.816641,0.831939,0.845995,0.861974,0.877388,0.891818,0.907906,0.923988,0.938767,0.954524,0.971336,0.987072,1.00234,1.01897,1.03609,1.0521,1.06783,1.08481,1.10244,1.11917,1.13524,1.15214,1.17016,1.18804,1.20492,1.22157,1.23921
